gid,pid,detail,no_play,off,def,type,psr,trg,bc,qtr,los,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,comp,ints,back,hash,mot,box,pap,trick,qbp,qbhi,qbhu,qbru,sneak,scrm,htm,pru,blz,oop,oopd,cov_type,cnb,cball,qbta,high,crr,intw,drp,avsk,fread,scre,mbt,ttp,qbsk,ttpr,dot,yac,yaco,sep,qb_pos,inc_type,rte,read,concept,rmod,pres1_type,pres1_def,pres1_off,pres2_type,pres2_def,pres2_off,pres3_type,pres3_def,pres3_off,mt1_def,mt1_type,mt1_cause,mt2_def,mt2_type,mt2_cause,mt3_def,mt3_type,mt3_cause,pri_def,sec_def,shell,rpo,trg_sep,bb_off1,bb_def1,bb_off2,bb_def2,bb_off3,bb_def3
6453,1058724,Timeout #1 by TEN at 12:03.,TRUE,NA,NA,NOPL,,,,2,TEN 27,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058725,"(12:03) (Shotgun) PENALTY on TEN-55-J.Latham, False Start, 5 yards, enforced at TEN 27 - No Play.",TRUE,TEN,CHI,NOPL,,,,2,TEN 27,2,10,27,2,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058726,(12:03) (Shotgun) 8-W.Levis pass incomplete short right to 16-T.Burks (29-T.Stevenson).,FALSE,TEN,CHI,PASS,00-0039152,00-0037742,,2,TEN 22,2,15,22,2,0,0,0,1,0,0,0,1,R,0,5,0,0,0,0,0,0,0,0,0,4,0,0,,M-SNG,0,1,0,0,0,0,0,0,1,0,0,1.53,0,NA,3,NA,NA,CLS,S,FI,3 - Hitch/Curl,1,,,,,,,,,,,,,,,,,,,,,00-0039071,,2M,0,2,,,,,,
6453,1058727,"(12:00) (Shotgun) 8-W.Levis pass deep left to 0-C.Ridley to TEN 44 for 22 yards (6-K.Gordon, 9-J.Brisker).",FALSE,TEN,CHI,PASS,00-0039152,00-0034837,,2,TEN 22,3,15,22,2,22,1,1,1,0,1,0,0,R,0,3,0,0,0,0,0,0,0,0,0,4,0,0,,Z-HIZ,0,1,0,0,0,0,0,0,1,0,0,2.86,0,NA,21,1,0,OPN,S,,3 - Hitch/Curl,1,,,,,,,,,,,,,,,,,,,,,00-0038135,,2,0,3,,,,,,
6453,1058728,(11:20) (Shotgun) 2-T.Spears right guard to TEN 47 for 3 yards (52-D.Taylor).,FALSE,TEN,CHI,RUSH,,,00-0039032,2,TEN 44,1,10,44,3,3,0,0,1,0,0,0,1,L,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,4,,S,,,,Power,Wham,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058729,(10:36) (Shotgun) 8-W.Levis pass short left to 20-T.Pollard to CHI 47 for 6 yards (53-T.Edwards) [97-A.Billings].,FALSE,TEN,CHI,PASS,00-0039152,00-0035261,,2,TEN 47,2,7,47,3,6,1,0,1,0,1,0,0,L,0,4,0,0,1,1,0,0,0,0,0,4,0,0,,Z-UND,0,1,0,0,0,0,0,0,1,0,0,1.96,0,1.96,6,0,0,CLS,S,,1 - Slant,1,,,P,00-0033066,00-0039034,,,,,,,,,,,,,,,,00-0035386,,4,0,1,,,,,,
6453,1058730,"(9:56) 2-T.Spears left tackle to CHI 42 for 5 yards (52-D.Taylor, 53-T.Edwards).",FALSE,TEN,CHI,RUSH,,,00-0039032,2,CHI 47,3,1,53,3,5,1,1,0,0,0,0,1,L,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,U,,,,Power,Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058731,(9:16) (Shotgun) 8-W.Levis pass incomplete deep right to 0-C.Ridley (1-J.Johnson).,FALSE,TEN,CHI,PASS,00-0039152,00-0034837,,2,CHI 42,1,10,58,3,0,0,0,1,0,0,0,1,L,1,5,1,0,0,0,0,0,0,0,0,4,0,0,,M-SNG,1,0,0,0,0,0,0,0,1,0,0,3.56,0,NA,39,NA,NA,TCV,S,FI,7 - Post,1,,,,,,,,,,,,,,,,,,,,,00-0036292,,1,0,0,,,,,,
6453,1058732,(9:08) 8-W.Levis pass short left to 20-T.Pollard to CHI 44 for -2 yards (53-T.Edwards).,FALSE,TEN,CHI,PASS,00-0039152,00-0035261,,2,CHI 42,2,10,58,3,-2,0,0,0,0,1,0,1,L,1,5,1,0,0,0,0,0,0,0,0,4,0,0,,Z-UND,0,1,0,0,0,0,0,0,0,1,0,2.66,0,NA,-6,4,1,OPN,U,,0 - Screen,DES,,,,,,,,,,,,,,,,,,,,,00-0035386,,1,0,5+,,,,,,
6453,1058733,"(8:21) (Shotgun) 8-W.Levis scrambles right guard to CHI 35 for 9 yards (98-M.Sweat, 9-J.Brisker).",FALSE,TEN,CHI,RUSH,,,00-0039152,2,CHI 44,3,12,56,3,9,1,0,1,0,0,0,1,L,0,5,0,0,1,0,1,0,0,1,0,4,0,1,BL,,0,0,0,0,0,0,0,1,0,0,0,NA,0,4.5,NA,NA,NA,,S,,,SD,,,P,00-0035647,00-0037605,,,,,,,,,,,,,,,,,,2,0,,,,,,,
6453,1058734,Timeout #2 by TEN at 07:36.,TRUE,NA,NA,NOPL,,,,2,CHI 35,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058735,(7:36) (Shotgun) 8-W.Levis pass short left to 83-T.Boyd to CHI 32 for 3 yards (9-J.Brisker; 29-T.Stevenson).,FALSE,TEN,CHI,PASS,00-0039152,00-0033009,,2,CHI 35,4,3,65,4,3,1,1,1,0,1,0,1,M,0,5,0,0,0,0,0,0,0,0,0,4,0,0,,Z-UND,0,1,0,0,0,0,0,0,0,1,0,0.78,0,NA,-3,6,2,OPN,S,,0 - Screen,DES,,,,,,,,,,,,,,,,,,,,,00-0038135,,1,0,3,,,,,,
6453,1058736,(6:51) (Shotgun) 8-W.Levis left tackle to CHI 17 for 15 yards (52-D.Taylor).,FALSE,TEN,CHI,RUSH,,,00-0039152,2,CHI 32,1,10,68,4,15,1,1,1,0,0,0,2,L,1,6,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,8,,P,,,,Power,Wham,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058737,(6:08) (Shotgun) 2-T.Spears right guard to CHI 15 for 2 yards (1-J.Johnson).,FALSE,TEN,CHI,RUSH,,,00-0039032,2,CHI 17,1,10,83,5,2,0,0,1,0,0,0,2,L,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,S,,,,Inside Zone,Split,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058738,"(5:25) (Shotgun) 20-T.Pollard left guard to CHI 12 for 3 yards (52-D.Taylor, 53-T.Edwards).",FALSE,TEN,CHI,RUSH,,,00-0035261,2,CHI 15,2,8,85,5,3,0,0,1,0,0,0,2,R,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,S,,,,Inside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058739,"(4:40) (Shotgun) 8-W.Levis pass incomplete short right to 0-C.Ridley.PENALTY on CHI-98-M.Sweat, Defensive Offside, 5 yards, enforced at CHI 12 - No Play.",TRUE,TEN,CHI,NOPL,00-0039152,,,2,CHI 12,3,5,88,5,0,1,1,1,0,0,0,1,M,1,7,0,0,0,0,0,0,0,0,0,4,0,0,,M-SNG,0,0,0,0,0,0,0,0,1,0,0,2.16,0,NA,0,NA,NA,TCV,S,IAT,7 - Post,1,,,,,,,,,,,,,,,,,,,,,00-0039071,,C,0,0,,,,,,
6453,1058740,"(4:33) (Shotgun) 2-T.Spears left guard to CHI 5 for 2 yards (53-T.Edwards).PENALTY on TEN, Illegal Formation, 5 yards, enforced at CHI 7 - No Play.",TRUE,TEN,CHI,NOPL,,,00-0039032,2,CHI 7,1,7,93,5,0,0,0,1,0,0,0,1,M,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,S,,,,Power,Wham,,,,,,,,,,,,,,,,,,,,,,0,,00-0038145,00-0035386,,,,
6453,1058741,"(4:08) (Shotgun) PENALTY on TEN-85-C.Okonkwo, False Start, 5 yards, enforced at CHI 12 - No Play.",TRUE,TEN,CHI,NOPL,,,,2,CHI 12,1,12,88,5,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058742,"(3:50) (Shotgun) 8-W.Levis pass deep right to 85-C.Okonkwo for 17 yards, TOUCHDOWN [95-D.Walker].",FALSE,TEN,CHI,PASS,00-0039152,00-0037809,,2,CHI 17,1,17,83,5,17,1,1,1,0,1,0,1,M,0,4,0,0,1,1,0,0,0,0,0,4,0,0,,Z-TOP,1,1,0,0,0,0,0,0,1,0,0,2.53,0,2.53,17,0,NA,TCV,S,,6 - Corner,1,,,P,00-0033782,00-0039731,,,,,,,,,,,,,,,,00-0039071,,6,0,0,,,,,,
6453,1058743,"6-N.Folk extra point is GOOD, Center-46-M.Cox, Holder-4-R.Stonehouse.",FALSE,TEN,CHI,FGXP,,,,2,CHI 15,0,0,85,5,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058744,6-N.Folk kicks 66 yards from TEN 35 to CHI -1. 11-D.Carter pushed ob at TEN 34 for 67 yards (39-D.Baker).,FALSE,CHI,TEN,KOFF,,,,2,TEN 35,0,0,65,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058745,(3:35) (Shotgun) 4-D.Swift left guard to TEN 38 for -4 yards (21-R.McCreary).,FALSE,CHI,TEN,RUSH,,,00-0036275,2,TEN 34,1,10,66,4,-4,0,0,1,0,0,0,1,R,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,NA,NA,0,,S,,,,Power,Lead,,,,,,,,,,,,,,,,,,,,,,0,,00-0036953,00-0039886,,,,
6453,1058746,"(3:09) (No Huddle, Shotgun) 18-C.Williams pass short left to 2-D.Moore to TEN 25 for 13 yards (38-L.Sneed).",FALSE,CHI,TEN,PASS,00-0039918,00-0034827,,2,TEN 38,2,14,62,4,13,1,0,1,1,1,0,0,L,0,5,0,0,0,0,0,0,0,0,0,4,0,0,,M-SNG,0,1,0,0,0,0,0,0,1,0,0,2.03,0,NA,10,3,1,STP,S,,5 - In/Dig,1,,,,,,,,,,,,,,,,,,,,,00-0039372,,C,0,1,,,,,,
6453,1058747,(2:27) 24-K.Herbert right guard to TEN 25 for no gain (98-J.Simmons; 37-A.Hooker).,FALSE,CHI,TEN,RUSH,,,00-0036906,2,TEN 25,3,1,75,4,0,0,0,0,0,0,0,2,M,1,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Man/Duo,Wham,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058748,(2:00) 24-K.Herbert left tackle to TEN 21 for 4 yards (58-H.Landry; 53-E.Jones).,FALSE,CHI,TEN,RUSH,,,00-0036906,2,TEN 25,4,1,75,4,4,1,1,0,0,0,0,1,M,1,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,3,,U,,,,Inside Zone,,,,,,,,,,,00-0033548,LOS,PW,,,,,,,,,,0,,,,,,,
6453,1058749,"(1:30) (No Huddle, Shotgun) 18-C.Williams pass short left to 15-R.Odunze to TEN 10 for 11 yards (37-A.Hooker). FUMBLES (37-A.Hooker), recovered by CHI-76-T.Jenkins at TEN 10.",FALSE,CHI,TEN,PASS,00-0039918,00-0039919,,2,TEN 21,1,10,79,4,11,1,1,1,1,1,0,0,L,0,4,0,0,0,0,0,0,0,0,0,4,0,0,,M-SNG,0,0,0,0,0,0,0,0,1,0,0,2.23,0,NA,9,2,NA,STP,S,,5 - In/Dig,1,,,,,,,,,,,,,,,,,,,,,00-0036374,,1,0,1,,,,,,
6453,1058750,"(1:04) (No Huddle, Shotgun) 18-C.Williams pass short left to 85-C.Kmet to TEN 6 for 4 yards (56-K.Murray; 38-L.Sneed).The Replay Official reviewed the pass completion ruling, and the play was Upheld. The ruling on the field stands.",FALSE,CHI,TEN,PASS,00-0039918,00-0036290,,2,TEN 10,1,10,90,5,4,1,0,1,1,1,0,1,L,0,5,0,0,0,0,0,0,0,0,0,3,0,0,,Z-UND,0,1,0,0,0,0,0,0,0,0,0,1.24,0,NA,2,2,0,OPN,S,,2 - Quick Out,DES,,,,,,,,,,,,,,,,,,,,,00-0036441,,2M,0,3,,,,,,
6453,1058751,(:39) (Shotgun) 18-C.Williams pass incomplete short left to 13-K.Allen.,FALSE,CHI,TEN,PASS,00-0039918,00-0030279,,2,TEN 6,2,6,94,5,0,0,0,1,0,0,0,0,L,0,5,0,0,0,0,0,0,0,0,0,4,0,0,,M-SNG,0,1,0,0,0,0,1,0,1,0,0,1.53,0,NA,6,NA,NA,STP,S,DP,2 - Quick Out,1,,,,,,,,,,,,,,,,,,,,,00-0031608,,1,0,1,,,,,,
6453,1058752,(:35) 18-C.Williams pass incomplete short middle to 13-K.Allen (53-E.Jones).,FALSE,CHI,TEN,PASS,00-0039918,00-0030279,,2,TEN 6,3,6,94,5,0,0,0,0,0,0,0,1,L,1,6,0,0,1,0,1,0,0,0,0,5,1,0,,M-SNG,0,0,0,0,0,0,0,0,1,0,0,1.93,0,1.93,0,NA,NA,STP,S,BPA,1 - Slant,1,,,P,00-0036994,00-0034114,,,,,,,,,,,,,,,,00-0036374,,2M,0,1,,,,,,
6453,1058753,"(:30) 8-C.Santos 24 yard field goal is GOOD, Center-46-S.Daly, Holder-19-T.Taylor.",FALSE,CHI,TEN,FGXP,,,,2,TEN 6,4,6,94,5,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058754,8-C.Santos kicks 70 yards from CHI 35 to TEN -5. 19-J.Jackson to TEN 17 for 22 yards (45-A.Ogbongbemiga).,FALSE,TEN,CHI,KOFF,,,,2,CHI 35,0,0,65,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058755,"(:21) (Shotgun) 2-T.Spears left guard to TEN 28 for 11 yards (49-T.Edmunds, 6-K.Gordon).",FALSE,TEN,CHI,RUSH,,,00-0039032,2,TEN 17,1,10,17,1,11,0,1,1,0,0,0,2,R,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,5,,S,,,,Inside Zone,Split,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058756,"6-N.Folk kicks 65 yards from TEN 35 to end zone, Touchback to the CHI 30.",FALSE,CHI,TEN,KOFF,,,,3,TEN 35,0,0,65,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058757,(15:00) 12-V.Jones left end to CHI 35 for 5 yards (28-Q.Diggs; 50-J.Gibbens).,FALSE,CHI,TEN,RUSH,,,00-0037745,3,CHI 30,1,10,30,2,5,0,0,0,0,0,0,2,M,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,8,,U,,,,Outside Zone,,,,,,,,,,,00-0036441,BCK,GB,,,,,,,,,,0,,,,,,,
6453,1058758,(14:11) (Shotgun) 18-C.Williams pass incomplete short middle to 13-K.Allen.,FALSE,CHI,TEN,PASS,00-0039918,00-0030279,,3,CHI 35,2,5,35,2,0,0,0,1,0,0,0,1,L,1,5,0,0,0,0,0,0,0,0,0,5,1,0,,Z-UND,0,0,0,0,0,0,0,0,1,0,0,1.76,0,NA,8,NA,NA,CLS,S,IAT,3 - Hitch/Curl,1,,,,,,,,,,,,,,,,,,,,,00-0035632,,3,0,2,,,,,,
6453,1058759,(14:08) (Shotgun) 18-C.Williams pass short left to 2-D.Moore to CHI 47 for 12 yards (28-Q.Diggs).,FALSE,CHI,TEN,PASS,00-0039918,00-0034827,,3,CHI 35,3,5,35,2,12,1,1,1,0,1,0,1,L,1,5,0,0,0,0,0,0,0,0,0,5,0,0,,M-SNG,0,1,0,0,0,0,0,0,1,0,0,2.2,0,NA,8,4,0,TCV,S,,3 - Hitch/Curl,1,,,,,,,,,,,,00-0036374,2ND,SP,,,,,,,00-0036374,,1,0,1,,,,,,
6453,1058760,(13:22) 18-C.Williams pass incomplete short left to 13-K.Allen (37-A.Hooker) [37-A.Hooker].,FALSE,CHI,TEN,PASS,00-0039918,00-0030279,,3,CHI 47,1,10,47,3,0,0,0,0,0,0,0,1,L,1,5,1,0,1,1,0,0,0,0,1,4,0,1,DR,,0,0,0,0,0,0,0,1,0,0,0,2.61,0,2.61,8,NA,NA,,U,HAT,,,,,C,00-0035632,,,,,,,,,,,,,,,,,,,1,0,,,,,,,
6453,1058761,"(13:18) (Shotgun) PENALTY on CHI, Delay of Game, 5 yards, enforced at CHI 47 - No Play.",TRUE,CHI,TEN,NOPL,,,,3,CHI 47,2,10,47,3,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058762,"(13:18) (No Huddle, Shotgun) 18-C.Williams pass incomplete short middle to 13-K.Allen (69-S.Joseph).",FALSE,CHI,TEN,PASS,00-0039918,00-0030279,,3,CHI 42,2,15,42,3,0,0,0,1,1,0,0,0,L,1,4,0,0,0,0,0,0,0,0,0,4,0,0,,Z-UND,0,0,0,0,0,0,0,0,1,0,0,1.88,0,NA,9,NA,NA,CLS,S,BPA,3 - Hitch/Curl,1,,,,,,,,,,,,,,,,,,,,,00-0037596,,C,0,1,,,,,,
6453,1058763,"(13:13) (No Huddle, Shotgun) PENALTY on CHI-70-B.Jones, False Start, 5 yards, enforced at CHI 42 - No Play.",TRUE,CHI,TEN,NOPL,,,,3,CHI 42,3,15,42,3,0,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058764,(13:13) (Shotgun) 18-C.Williams sacked at CHI 27 for -10 yards (58-H.Landry).,FALSE,CHI,TEN,PASS,00-0039918,,,3,CHI 37,3,20,37,2,-10,0,0,1,0,0,0,2,L,1,5,0,0,1,1,0,0,0,0,0,4,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,1,4,NA,NA,NA,,S,,,,,,P,00-0034828,00-0034114,,,,,,,,,,,,,,,,,,2,0,,,,,,,
6453,1058765,"(12:37) 19-T.Taylor punts 60 yards to TEN 13, Center-46-S.Daly. 19-J.Jackson pushed ob at TEN 25 for 12 yards (92-D.Hardy).",FALSE,CHI,TEN,PUNT,,,,3,CHI 27,4,30,27,2,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058766,"(12:26) (Shotgun) 20-T.Pollard left tackle to TEN 28 for 3 yards (9-J.Brisker, 53-T.Edwards).",FALSE,TEN,CHI,RUSH,,,00-0035261,3,TEN 25,1,10,25,2,3,0,0,1,0,0,0,1,L,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,S,,,,Counter,Wham,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058767,(11:44) (Shotgun) 8-W.Levis pass short left to 16-T.Burks to TEN 30 for 2 yards (53-T.Edwards).,FALSE,TEN,CHI,PASS,00-0039152,00-0037742,,3,TEN 28,2,7,28,2,2,0,0,1,0,1,0,0,L,0,4,0,0,0,0,0,0,0,0,0,4,0,0,,Z-UND,0,1,0,0,0,0,0,0,1,0,0,2.08,0,NA,3,-1,1,CLS,S,,2 - Quick Out,1,,,,,,,,,,,,00-0038135,FLT,PW,,,,,,,00-0035386,,2M,0,2,,,,,,
6453,1058768,(10:58) (Shotgun) 8-W.Levis scrambles right guard to TEN 38 for 8 yards (9-J.Brisker; 49-T.Edmunds).,FALSE,TEN,CHI,RUSH,,,00-0039152,3,TEN 30,3,5,30,2,8,1,1,1,0,0,0,1,L,1,5,0,0,1,0,1,0,0,1,0,4,0,1,P,,0,0,0,0,0,0,0,0,0,0,0,3.73,0,2.4,NA,NA,NA,,S,,,SD,,,P,00-0039070,00-0037754,,,,,,,,,,,,,,,,,,1,0,,,,,,,
6453,1058769,(10:12) (Shotgun) 16-T.Burks left end to TEN 33 for -5 yards (1-J.Johnson).,FALSE,TEN,CHI,RUSH,,,00-0037742,3,TEN 38,1,10,38,2,-5,0,0,1,0,0,0,1,R,0,6,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,4,,S,,,,Trick/WR Run,Misdirection,,,,,,,,,,00-0033782,BCK,SA,,,,,,,,,,0,,00-0033009,00-0033782,,,,
6453,1058770,(9:26) (Shotgun) 8-W.Levis pass incomplete short right [97-A.Billings]. TEN-75-D.Radunz was injured during the play.,FALSE,TEN,CHI,PASS,00-0039152,,,3,TEN 33,2,15,33,2,0,0,0,1,0,0,0,1,L,0,6,0,0,1,1,0,0,0,0,0,4,0,1,BL,,0,0,1,0,0,0,0,1,0,0,0,3.16,0,3.16,0,NA,NA,,S,TA,,SD,,,P,00-0033066,00-0039731,,,,,,,,,,,,,,,,,,1,0,,,,,,,
6453,1058771,(9:21) (Shotgun) 8-W.Levis pass incomplete deep left to 0-C.Ridley.,FALSE,TEN,CHI,PASS,00-0039152,00-0034837,,3,TEN 33,3,15,33,2,0,0,0,1,0,0,0,1,L,0,3,0,0,0,0,0,0,0,0,0,4,0,0,,M-SNG,0,0,0,0,0,0,0,0,1,0,0,2.63,0,NA,49,NA,NA,OPN,S,IAT,9 - Go,1,,,,,,,,,,,,,,,,,,,,,00-0039071,,2M,0,2,,,,,,
6453,1058772,"(9:14) 4-R.Stonehouse punt is BLOCKED by 92-D.Hardy, Center-46-M.Cox, RECOVERED by CHI-36-J.Owens at TEN 21. 36-J.Owens for 21 yards, TOUCHDOWN.",FALSE,TEN,CHI,PUNT,,,,3,TEN 33,4,15,33,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058773,"8-C.Santos extra point is GOOD, Center-46-S.Daly, Holder-19-T.Taylor.",FALSE,CHI,TEN,FGXP,,,,3,TEN 15,0,0,85,5,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058774,8-C.Santos kicks 60 yards from CHI 35 to TEN 5. 19-J.Jackson to TEN 31 for 26 yards (21-J.Jones).,FALSE,TEN,CHI,KOFF,,,,3,CHI 35,0,0,65,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058775,"(9:02) 20-T.Pollard left end to TEN 33 for 2 yards (53-T.Edwards, 29-T.Stevenson). ** Injury Update: TEN-75-D.Radunz has returned to the game. PENALTY on TEN-77-P.Skoronski, Offensive Holding, 10 yards, enforced at TEN 31 - No Play.",TRUE,TEN,CHI,NOPL,,,00-0035261,3,TEN 31,1,10,31,2,0,0,0,0,0,0,0,1,L,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Man/Duo,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6453,1058776,(8:35) (Shotgun) 8-W.Levis pass short middle to 20-T.Pollard to TEN 29 for 8 yards (53-T.Edwards).,FALSE,TEN,CHI,PASS,00-0039152,00-0035261,,3,TEN 21,1,20,21,2,8,1,0,1,0,1,0,1,L,1,5,0,0,0,0,0,0,0,0,0,4,0,0,,Z-UND,1,1,0,0,0,0,0,0,0,0,0,2.71,0,NA,4,4,4,TCV,S,,8 - Shallow Cross/Drag,2,,,,,,,,,,,,,,,,,,,,,00-0035386,,2M,0,0,,,,,,
6453,1058777,(7:56) (Shotgun) 8-W.Levis pass incomplete short right [95-D.Walker].,FALSE,TEN,CHI,PASS,00-0039152,,,3,TEN 29,2,12,29,2,0,0,0,1,0,0,0,1,L,0,5,0,0,1,1,0,0,0,0,1,4,0,0,,M-SNG,0,0,0,0,0,0,0,1,1,0,0,2.48,0,2.48,8,NA,NA,TCV,S,HAT,4 - Deep Out,1,,,P,00-0033782,00-0039731,,,,,,,,,,,,,,,,00-0038111,,1,0,0,,,,,,
6453,1058778,(7:51) (Shotgun) 8-W.Levis sacked at TEN 24 for -5 yards (99-G.Dexter).,FALSE,TEN,CHI,PASS,00-0039152,,,3,TEN 29,3,12,29,2,-5,0,0,1,0,0,0,1,L,1,5,0,0,1,1,0,0,0,0,0,6,2,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,2.76,NA,NA,NA,,S,,,,,,P,00-0035647,00-0036619,,,,,,,,,,,,,,,,,,2M,0,,,,,,,
